page_id,page_type,original_size,compressed_size,compression_ratio,label,two_stage_pred,stage_used,stage1_score,stage2_ratio,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count,stage1_only_pred
rand_0825.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,96,0.0390625,0.0,0,incompressible
rand_0826.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,103,0.0234375,0.0078125,1,incompressible
rand_0827.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,101,0.0234375,0.0234375,0,incompressible
rand_0828.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.17578125,-1.0,98,0.0234375,0.0078125,0,incompressible
rand_0829.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1015625,-1.0,106,0.0234375,0.015625,0,incompressible
rand_0830.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10843749999999999,-1.0,103,0.0234375,0.0,2,incompressible
rand_0831.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0832.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,100,0.0234375,0.015625,1,incompressible
rand_0833.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,101,0.0390625,0.0,0,incompressible
rand_0834.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,105,0.0234375,0.0,0,incompressible
rand_0835.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11328125,-1.0,104,0.03125,0.0078125,0,incompressible
rand_0836.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10109375,-1.0,103,0.03125,0.0078125,1,incompressible
rand_0837.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,98,0.0234375,0.0,0,incompressible
rand_0838.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,99,0.03125,0.0,0,incompressible
rand_0839.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16796875,-1.0,99,0.0234375,0.0078125,0,incompressible
rand_0840.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0841.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0842.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,99,0.0234375,0.015625,0,incompressible
rand_0843.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.07375,-1.0,103,0.0390625,0.015625,1,incompressible
rand_0844.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11234374999999999,-1.0,101,0.0234375,0.0078125,2,incompressible
rand_0845.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.125,-1.0,106,0.0234375,0.0,0,incompressible
rand_0846.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.105,-1.0,106,0.0234375,0.0,1,incompressible
rand_0847.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,99,0.0234375,0.0,1,incompressible
rand_0848.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0849.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,97,0.03125,0.0,1,incompressible
rand_0850.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0851.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.17578125,-1.0,98,0.0234375,0.0078125,0,incompressible
rand_0852.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0853.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14453125,-1.0,102,0.0234375,0.0078125,0,incompressible
rand_0854.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.07718749999999999,-1.0,105,0.03125,0.0,2,incompressible
rand_0855.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11328125,-1.0,106,0.0234375,0.0078125,0,incompressible
rand_0856.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0857.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1796875,-1.0,99,0.0234375,0.0,0,incompressible
rand_0858.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0859.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,97,0.03125,0.0,1,incompressible
rand_0860.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13234375,-1.0,99,0.03125,0.0078125,1,incompressible
rand_0861.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.163125,-1.0,96,0.0234375,0.0,2,incompressible
rand_0862.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13671875,-1.0,103,0.0234375,0.0078125,0,incompressible
rand_0863.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11328125,-1.0,106,0.0234375,0.0078125,0,incompressible
rand_0864.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.089375,-1.0,105,0.0234375,0.015625,1,incompressible
rand_0865.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,108,0.0234375,0.0,0,incompressible
rand_0866.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14796875,-1.0,99,0.0234375,0.0078125,1,incompressible
rand_0867.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1553125,-1.0,97,0.0234375,0.0,2,incompressible
rand_0868.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13625,-1.0,102,0.0234375,0.0,1,incompressible
rand_0869.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.125,-1.0,106,0.0234375,0.0,0,incompressible
rand_0870.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0871.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,104,0.0234375,0.0078125,0,incompressible
rand_0872.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0873.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0874.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,98,0.0234375,0.0,0,incompressible
rand_0875.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0876.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13671875,-1.0,103,0.0234375,0.0078125,0,incompressible
rand_0877.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,100,0.03125,0.015625,0,incompressible
rand_0878.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,101,0.0234375,0.0,0,incompressible
rand_0879.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,103,0.015625,0.0,0,incompressible
rand_0880.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.06937499999999999,-1.0,108,0.0234375,0.0,2,incompressible
rand_0881.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.203125,-1.0,96,0.0234375,0.0,0,incompressible
rand_0882.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15921875,-1.0,93,0.03125,0.0078125,2,incompressible
rand_0883.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.183125,-1.0,96,0.0234375,0.0,1,incompressible
rand_0884.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,95,0.0234375,0.015625,0,incompressible
rand_0885.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0886.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12453125,-1.0,100,0.03125,0.0078125,1,incompressible
rand_0887.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1396875,-1.0,96,0.0234375,0.015625,2,incompressible
rand_0888.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13234375,-1.0,96,0.03125,0.0234375,1,incompressible
rand_0889.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09328125,-1.0,104,0.03125,0.0078125,1,incompressible
rand_0890.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0891.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11624999999999999,-1.0,100,0.03125,0.0,2,incompressible
rand_0892.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,100,0.0234375,0.015625,0,incompressible
rand_0893.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2221875,-1.0,89,0.03125,0.0,1,incompressible
rand_0894.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.08203125,-1.0,112,0.015625,0.0078125,0,incompressible
rand_0895.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,103,0.0234375,0.0,0,incompressible
rand_0896.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0897.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1675,-1.0,96,0.03125,0.0,1,incompressible
rand_0898.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0899.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0900.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14796875,-1.0,99,0.0234375,0.0078125,1,incompressible
rand_0901.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.151875,-1.0,97,0.0234375,0.015625,1,incompressible
rand_0902.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14453125,-1.0,100,0.03125,0.0078125,0,incompressible
rand_0903.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,103,0.03125,0.0,0,incompressible
rand_0904.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13671875,-1.0,103,0.0234375,0.0078125,0,incompressible
rand_0905.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,99,0.0390625,0.0,1,incompressible
rand_0906.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1040625,-1.0,99,0.03125,0.0,3,incompressible
rand_0907.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,99,0.0234375,0.0,1,incompressible
rand_0908.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16015625,-1.0,97,0.0234375,0.0234375,0,incompressible
rand_0909.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,101,0.03125,0.0,0,incompressible
rand_0910.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16015625,-1.0,100,0.0234375,0.0078125,0,incompressible
rand_0911.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,103,0.0234375,0.0,0,incompressible
rand_0912.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09765625,-1.0,108,0.0234375,0.0078125,0,incompressible
rand_0913.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12109375,-1.0,103,0.03125,0.0078125,0,incompressible
rand_0914.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1753125,-1.0,97,0.0234375,0.0,1,incompressible
rand_0915.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13625,-1.0,102,0.0234375,0.0,1,incompressible
rand_0916.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,99,0.03125,0.0,1,incompressible
rand_0917.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14796875,-1.0,99,0.0234375,0.0078125,1,incompressible
rand_0918.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,100,0.03125,0.015625,0,incompressible
rand_0919.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13625,-1.0,102,0.0234375,0.0,1,incompressible
rand_0920.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14453125,-1.0,100,0.03125,0.0078125,0,incompressible
rand_0921.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,103,0.03125,0.0,0,incompressible
rand_0922.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.151875,-1.0,100,0.0234375,0.0,1,incompressible
rand_0923.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.105,-1.0,104,0.03125,0.0,1,incompressible
rand_0924.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15578125,-1.0,98,0.0234375,0.0078125,1,incompressible
rand_0925.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,102,0.03125,0.0078125,0,incompressible
rand_0926.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,102,0.03125,0.0,0,incompressible
rand_0927.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.4609375,-1.0,61,0.03125,0.0,0,incompressible
rand_0928.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,108,0.0234375,0.0,0,incompressible
rand_0929.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0930.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2109375,-1.0,95,0.0234375,0.0,0,incompressible
rand_0931.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0932.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,97,0.0390625,0.0,1,incompressible
rand_0933.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15234375,-1.0,101,0.0234375,0.0078125,0,incompressible
rand_0934.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0935.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,108,0.0234375,0.0,0,incompressible
rand_0936.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,96,0.03125,0.0,0,incompressible
rand_0937.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15921875,-1.0,95,0.0234375,0.0078125,2,incompressible
rand_0938.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,101,0.0234375,0.0,0,incompressible
rand_0939.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.05859375,-1.0,108,0.03125,0.0234375,0,incompressible
rand_0940.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0941.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1753125,-1.0,97,0.0234375,0.0,1,incompressible
rand_0942.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.151875,-1.0,100,0.0234375,0.0,1,incompressible
rand_0943.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0944.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10109375,-1.0,105,0.0234375,0.0078125,1,incompressible
rand_0945.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,97,0.0234375,0.015625,0,incompressible
rand_0946.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.203125,-1.0,96,0.0234375,0.0,0,incompressible
rand_0947.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16015625,-1.0,100,0.0234375,0.0078125,0,incompressible
rand_0948.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.089375,-1.0,106,0.03125,0.0,1,incompressible
rand_0949.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,101,0.03125,0.0078125,1,incompressible
rand_0950.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0951.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,99,0.0234375,0.0,1,incompressible
rand_0952.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11234374999999999,-1.0,99,0.03125,0.0078125,2,incompressible
rand_0953.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,103,0.0234375,0.0,0,incompressible
rand_0954.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,104,0.0234375,0.0078125,0,incompressible
rand_0955.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1275,-1.0,96,0.03125,0.0,3,incompressible
rand_0956.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1709375,-1.0,95,0.0234375,0.0,2,incompressible
rand_0957.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,103,0.0234375,0.0078125,1,incompressible
rand_0958.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,104,0.0390625,0.0,0,incompressible
rand_0959.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1171875,-1.0,104,0.0234375,0.015625,0,incompressible
rand_0960.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,96,0.03125,0.0,0,incompressible
rand_0961.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,100,0.03125,0.0,0,incompressible
rand_0962.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1509375,-1.0,95,0.0234375,0.0,3,incompressible
rand_0963.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10843749999999999,-1.0,103,0.0234375,0.0,2,incompressible
rand_0964.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.19921875,-1.0,95,0.0234375,0.0078125,0,incompressible
